Date,Open,High,Low,Close,Adj Close,Volume
4/1/1997,757.119995,804.130005,733.539978,801.340027,801.340027,10454880000
5/1/1997,801.340027,851.869995,793.210022,848.280029,848.280029,10106650000
6/1/1997,848.280029,902.090027,838.820007,885.140015,885.140015,10857950000
7/1/1997,885.140015,957.72998,884.539978,954.309998,954.309998,11958120000
8/1/1997,954.289978,964.169983,893.340027,899.469971,899.469971,10606100000
9/1/1997,899.469971,960.590027,899.469971,947.280029,947.280029,11383000000
10/1/1997,947.280029,983.119995,855.27002,914.619995,914.619995,14017260000
11/1/1997,914.619995,964.549988,900.609985,955.400024,955.400024,10173620000
12/1/1997,955.400024,986.25,924.919983,970.429993,970.429993,11958880000
1/1/1998,970.429993,992.650024,912.830017,980.280029,980.280029,12733830000
2/1/1998,980.280029,1051.660034,980.280029,1049.339966,1049.339966,11656550000
3/1/1998,1049.339966,1113.069946,1030.869995,1101.75,1101.75,13719590000
4/1/1998,1101.75,1132.97998,1076.699951,1111.75,1111.75,13656060000
5/1/1998,1111.75,1130.52002,1074.390015,1090.819946,1090.819946,11477140000
6/1/1998,1090.819946,1145.150024,1074.670044,1133.839966,1133.839966,13551970000
7/1/1998,1133.839966,1190.579956,1114.300049,1120.670044,1120.670044,14194800000
8/1/1998,1120.670044,1121.790039,957.280029,957.280029,957.280029,15071550000
9/1/1998,957.280029,1066.109985,939.97998,1017.01001,1017.01001,16714080000
10/1/1998,1017.01001,1103.780029,923.320007,1098.670044,1098.670044,18001650000
11/1/1998,1098.670044,1192.969971,1098.670044,1163.630005,1163.630005,13451280000
12/1/1998,1163.630005,1244.930054,1136.890015,1229.22998,1229.22998,15181450000
1/1/1999,1229.22998,1280.369995,1205.459961,1279.640015,1279.640015,16213500000
2/1/1999,1279.640015,1283.839966,1211.890015,1238.329956,1238.329956,14555860000
3/1/1999,1238.329956,1323.819946,1216.030029,1286.369995,1286.369995,18002500000
4/1/1999,1286.369995,1371.560059,1282.560059,1335.180054,1335.180054,18523200000
5/1/1999,1335.180054,1375.97998,1277.310059,1301.839966,1301.839966,15880260000
6/1/1999,1301.839966,1372.930054,1277.469971,1372.709961,1372.709961,16079170000
7/1/1999,1372.709961,1420.329956,1328.48999,1328.719971,1328.719971,15332930000
8/1/1999,1328.719971,1382.839966,1267.72998,1320.410034,1320.410034,15818550000
9/1/1999,1320.410034,1361.390015,1256.26001,1282.709961,1282.709961,16438700000
10/1/1999,1282.709961,1373.170044,1233.699951,1362.930054,1362.930054,18832000000
11/1/1999,1362.930054,1425.310059,1346.410034,1388.910034,1388.910034,18384820000
12/1/1999,1388.910034,1473.099976,1387.380005,1469.25,1469.25,19640690000
1/1/2000,1469.25,1478,1350.140015,1394.459961,1394.459961,21494400000
2/1/2000,1394.459961,1444.550049,1325.069946,1366.420044,1366.420044,20912000000
3/1/2000,1366.420044,1552.869995,1346.619995,1498.579956,1498.579956,26156200000
4/1/2000,1498.579956,1527.189941,1339.400024,1452.430054,1452.430054,20106460000
5/1/2000,1452.430054,1481.51001,1361.089966,1420.599976,1420.599976,19898300000
6/1/2000,1420.599976,1488.930054,1420.599976,1454.599976,1454.599976,21738300000
7/1/2000,1454.599976,1517.319946,1413.890015,1430.829956,1430.829956,19089100000
8/1/2000,1430.829956,1525.209961,1425.430054,1517.680054,1517.680054,20363700000
9/1/2000,1517.680054,1530.089966,1419.439941,1436.51001,1436.51001,20838300000
10/1/2000,1436.52002,1454.819946,1305.790039,1429.400024,1429.400024,25951400000
11/1/2000,1429.400024,1438.459961,1294.900024,1314.949951,1314.949951,20532300000
12/1/2000,1314.949951,1389.050049,1254.069946,1320.280029,1320.280029,23610800000
1/1/2001,1320.280029,1383.369995,1274.619995,1366.01001,1366.01001,27829800000
2/1/2001,1366.01001,1376.380005,1215.439941,1239.939941,1239.939941,21644400000
3/1/2001,1239.939941,1267.420044,1081.189941,1160.329956,1160.329956,27806610000
4/1/2001,1160.329956,1269.300049,1091.98999,1249.459961,1249.459961,25409990000
5/1/2001,1249.459961,1315.930054,1232,1255.819946,1255.819946,24525900000
6/1/2001,1255.819946,1286.619995,1203.030029,1224.380005,1224.380005,24748030000
7/1/2001,1224.420044,1239.780029,1165.540039,1211.22998,1211.22998,23793710000
8/1/2001,1211.22998,1226.27002,1124.869995,1133.579956,1133.579956,23359200000
9/1/2001,1133.579956,1155.400024,944.75,1040.939941,1040.939941,25025290000
10/1/2001,1040.939941,1110.609985,1026.76001,1059.780029,1059.780029,29951280000
11/1/2001,1059.780029,1163.380005,1054.310059,1139.449951,1139.449951,26330000000
12/1/2001,1139.449951,1173.619995,1114.530029,1148.079956,1148.079956,25128570000
1/1/2002,1148.079956,1176.969971,1081.660034,1130.199951,1130.199951,29746200000
2/1/2002,1130.199951,1130.199951,1074.359985,1106.72998,1106.72998,26047600000
3/1/2002,1106.72998,1173.939941,1106.72998,1147.390015,1147.390015,26563200000
4/1/2002,1147.390015,1147.839966,1063.459961,1076.920044,1076.920044,28568900000
5/1/2002,1076.920044,1106.589966,1048.959961,1067.140015,1067.140015,26905500000
6/1/2002,1067.140015,1070.73999,952.919983,989.820007,989.820007,29981510000
7/1/2002,989.820007,994.460022,775.679993,911.619995,911.619995,42228720000
8/1/2002,911.619995,965,833.440002,916.070007,916.070007,29298400000
9/1/2002,916.070007,924.02002,800.200012,815.280029,815.280029,27723710000
10/1/2002,815.280029,907.440002,768.630005,885.76001,885.76001,37856310000
11/1/2002,885.76001,941.820007,872.049988,936.309998,936.309998,29200960000
12/1/2002,936.309998,954.280029,869.450012,879.820007,879.820007,25993640000
1/1/2003,879.820007,935.049988,840.340027,855.700012,855.700012,30749580000
2/1/2003,855.700012,864.640015,806.289978,841.150024,841.150024,25235300000
3/1/2003,841.150024,895.900024,788.900024,848.179993,848.179993,30080030000
4/1/2003,848.179993,924.23999,847.849976,916.919983,916.919983,29669610000
5/1/2003,916.919983,965.380005,902.830017,963.590027,963.590027,30952100000
6/1/2003,963.590027,1015.330017,963.590027,974.5,974.5,31219400000
7/1/2003,974.5,1015.409973,962.099976,990.309998,990.309998,31553200000
8/1/2003,990.309998,1011.01001,960.840027,1008.01001,1008.01001,24881470000
9/1/2003,1008.01001,1040.290039,990.359985,995.969971,995.969971,29940110000
10/1/2003,995.969971,1053.790039,995.969971,1050.709961,1050.709961,32298500000
11/1/2003,1050.709961,1063.650024,1031.199951,1058.199951,1058.199951,24463220000
12/1/2003,1058.199951,1112.560059,1053.410034,1111.920044,1111.920044,27839130000
1/1/2004,1111.920044,1155.380005,1105.079956,1131.130005,1131.130005,32820000000
2/1/2004,1131.130005,1158.97998,1124.439941,1144.939941,1144.939941,27985600000
3/1/2004,1144.939941,1163.22998,1087.160034,1126.209961,1126.209961,33597900000
4/1/2004,1126.209961,1150.569946,1107.22998,1107.300049,1107.300049,31611900000
5/1/2004,1107.300049,1127.73999,1076.319946,1120.680054,1120.680054,29326400000
6/1/2004,1120.680054,1146.339966,1113.319946,1140.839966,1140.839966,27529500000
7/1/2004,1140.839966,1140.839966,1078.780029,1101.719971,1101.719971,29285600000
8/1/2004,1101.719971,1109.680054,1060.719971,1104.23999,1104.23999,26586800000
9/1/2004,1104.23999,1131.540039,1099.180054,1114.579956,1114.579956,26829870000
10/1/2004,1114.579956,1142.050049,1090.290039,1130.199951,1130.199951,31511000000
11/1/2004,1130.199951,1188.459961,1127.599976,1173.819946,1173.819946,30460280000
12/1/2004,1173.780029,1217.329956,1173.780029,1211.920044,1211.920044,31102500000
1/1/2005,1211.920044,1217.800049,1163.75,1181.27002,1181.27002,31498800000
2/1/2005,1181.27002,1212.439941,1180.949951,1203.599976,1203.599976,29297410000
3/1/2005,1203.599976,1229.109985,1163.689941,1180.589966,1180.589966,39014150000
4/1/2005,1180.589966,1191.880005,1136.150024,1156.849976,1156.849976,43424270000
5/1/2005,1156.849976,1199.560059,1146.180054,1191.5,1191.5,39321990000
6/1/2005,1191.5,1219.589966,1188.300049,1191.329956,1191.329956,40334040000
7/1/2005,1191.329956,1245.150024,1183.550049,1234.180054,1234.180054,37464670000
8/1/2005,1234.180054,1245.859985,1201.069946,1220.329956,1220.329956,42030090000
9/1/2005,1220.329956,1243.130005,1205.349976,1228.810059,1228.810059,44777510000
10/1/2005,1228.810059,1233.339966,1168.199951,1207.01001,1207.01001,49793790000
11/1/2005,1207.01001,1270.640015,1201.069946,1249.47998,1249.47998,45102870000
12/1/2005,1249.47998,1275.800049,1246.589966,1248.290039,1248.290039,41756130000
1/1/2006,1248.290039,1294.900024,1245.73999,1280.079956,1280.079956,49211650000
2/1/2006,1280.079956,1297.569946,1253.609985,1280.660034,1280.660034,42859940000
3/1/2006,1280.660034,1310.880005,1268.420044,1294.869995,1294.869995,50905040000
4/1/2006,1302.880005,1318.160034,1280.73999,1310.609985,1310.609985,43308430000
5/1/2006,1310.609985,1326.699951,1245.339966,1270.089966,1270.089966,54312830000
6/1/2006,1270.050049,1290.680054,1219.290039,1270.199951,1270.199951,54873260000
7/1/2006,1270.060059,1280.420044,1224.540039,1276.660034,1276.660034,46348220000
8/1/2006,1278.530029,1306.73999,1261.300049,1303.819946,1303.819946,50485620000
9/1/2006,1303.800049,1340.280029,1290.930054,1335.849976,1335.849976,49001440000
10/1/2006,1335.819946,1389.449951,1327.099976,1377.939941,1377.939941,56793620000
11/1/2006,1377.76001,1407.890015,1360.97998,1400.630005,1400.630005,55343930000
12/1/2006,1400.630005,1431.810059,1385.930054,1418.300049,1418.300049,47578780000
1/1/2007,1418.030029,1441.609985,1403.969971,1438.23999,1438.23999,56686200000
2/1/2007,1437.900024,1461.569946,1389.420044,1406.819946,1406.819946,51844990000
3/1/2007,1406.800049,1438.890015,1363.97998,1420.859985,1420.859985,67622250000
4/1/2007,1420.829956,1498.02002,1416.369995,1482.369995,1482.369995,57032470000
5/1/2007,1482.369995,1535.560059,1476.699951,1530.619995,1530.619995,64958050000
6/1/2007,1530.619995,1540.560059,1484.180054,1503.349976,1503.349976,65322800000
7/1/2007,1504.660034,1555.900024,1454.25,1455.27002,1455.27002,70337430000
8/1/2007,1455.180054,1503.890015,1370.599976,1473.98999,1473.98999,91381760000
9/1/2007,1473.959961,1538.73999,1439.290039,1526.75,1526.75,57809700000
10/1/2007,1527.290039,1576.089966,1489.560059,1549.380005,1549.380005,76022580000
11/1/2007,1545.790039,1545.790039,1406.099976,1481.140015,1481.140015,86246950000
12/1/2007,1479.630005,1523.569946,1435.650024,1468.359985,1468.359985,64821670000
1/1/2008,1467.969971,1471.77002,1270.050049,1378.550049,1378.550049,98475340000
2/1/2008,1378.599976,1396.02002,1316.75,1330.630005,1330.630005,78536130000
3/1/2008,1330.449951,1359.680054,1256.97998,1322.699951,1322.699951,93189170000
4/1/2008,1326.410034,1404.569946,1324.349976,1385.589966,1385.589966,85978630000
5/1/2008,1385.969971,1440.23999,1373.069946,1400.380005,1400.380005,80990480000
6/1/2008,1399.619995,1404.050049,1272,1280,1280,96614040000
7/1/2008,1276.689941,1292.170044,1200.439941,1267.380005,1267.380005,1.24981E+11
8/1/2008,1269.420044,1313.150024,1247.449951,1282.829956,1282.829956,86266010000
9/1/2008,1287.829956,1303.040039,1106.420044,1166.359985,1166.359985,1.40007E+11
10/1/2008,1164.170044,1167.030029,839.799988,968.75,968.75,1.59823E+11
11/1/2008,968.669983,1007.51001,741.02002,896.23999,896.23999,1.1566E+11
12/1/2008,888.609985,918.849976,815.690002,903.25,903.25,1.12884E+11
1/1/2009,902.98999,943.849976,804.299988,825.880005,825.880005,1.12091E+11
2/1/2009,823.090027,875.01001,734.52002,735.090027,735.090027,1.24492E+11
3/1/2009,729.570007,832.97998,666.789978,797.869995,797.869995,1.61844E+11
4/1/2009,793.590027,888.700012,783.320007,872.809998,872.809998,1.38855E+11
5/1/2009,872.73999,930.169983,866.099976,919.140015,919.140015,1.31615E+11
6/1/2009,923.26001,956.22998,888.859985,919.320007,919.320007,1.12653E+11
7/1/2009,920.820007,996.679993,869.320007,987.47998,987.47998,1.06636E+11
8/1/2009,990.219971,1039.469971,978.51001,1020.619995,1020.619995,1.16059E+11
9/1/2009,1019.52002,1080.150024,991.969971,1057.079956,1057.079956,1.12295E+11
10/1/2009,1054.910034,1101.359985,1019.950012,1036.189941,1036.189941,1.13411E+11
11/1/2009,1036.180054,1113.689941,1029.380005,1095.630005,1095.630005,84981530000
12/1/2009,1098.890015,1130.380005,1085.890015,1115.099976,1115.099976,89515330000
1/1/2010,1116.560059,1150.449951,1071.589966,1073.869995,1073.869995,90947580000
2/1/2010,1073.890015,1112.420044,1044.5,1104.48999,1104.48999,84561340000
3/1/2010,1105.359985,1180.689941,1105.359985,1169.430054,1169.430054,1.03684E+11
4/1/2010,1171.22998,1219.800049,1170.689941,1186.689941,1186.689941,1.16742E+11
5/1/2010,1188.579956,1205.130005,1040.780029,1089.410034,1089.410034,1.27663E+11
6/1/2010,1087.300049,1131.22998,1028.329956,1030.709961,1030.709961,1.10107E+11
7/1/2010,1031.099976,1120.949951,1010.909973,1101.599976,1101.599976,94778110000
8/1/2010,1107.530029,1129.23999,1039.699951,1049.329956,1049.329956,85738250000
9/1/2010,1049.719971,1157.160034,1049.719971,1141.199951,1141.199951,79589450000
10/1/2010,1143.48999,1196.140015,1131.869995,1183.26001,1183.26001,89536270000
11/1/2010,1185.709961,1227.079956,1173,1180.550049,1180.550049,87151070000
12/1/2010,1186.599976,1262.599976,1186.599976,1257.640015,1257.640015,80984530000
1/1/2011,1257.619995,1302.670044,1257.619995,1286.119995,1286.119995,92164940000
2/1/2011,1289.140015,1344.069946,1289.140015,1327.219971,1327.219971,59223660000
3/1/2011,1328.640015,1332.280029,1249.050049,1325.829956,1325.829956,89507640000
4/1/2011,1329.47998,1364.560059,1294.699951,1363.609985,1363.609985,77364810000
5/1/2011,1365.209961,1370.579956,1311.800049,1345.199951,1345.199951,81708980000
6/1/2011,1345.199951,1345.199951,1258.069946,1320.640015,1320.640015,86122730000
7/1/2011,1320.640015,1356.47998,1282.859985,1292.280029,1292.280029,81102170000
8/1/2011,1292.589966,1307.380005,1101.540039,1218.890015,1218.890015,1.08419E+11
9/1/2011,1219.119995,1229.290039,1114.219971,1131.420044,1131.420044,1.02787E+11
10/1/2011,1131.209961,1292.660034,1074.77002,1253.300049,1253.300049,98063670000
11/1/2011,1251,1277.550049,1158.660034,1246.959961,1246.959961,84275050000
12/1/2011,1246.910034,1269.369995,1202.369995,1257.599976,1257.599976,74742430000
1/1/2012,1258.859985,1333.469971,1258.859985,1312.410034,1312.410034,79567560000
2/1/2012,1312.449951,1378.040039,1312.449951,1365.680054,1365.680054,78385710000
3/1/2012,1365.900024,1419.150024,1340.030029,1408.469971,1408.469971,83899660000
4/1/2012,1408.469971,1422.380005,1357.380005,1397.910034,1397.910034,74761710000
5/1/2012,1397.859985,1415.319946,1291.97998,1310.329956,1310.329956,86920490000
6/1/2012,1309.869995,1363.459961,1266.73999,1362.160034,1362.160034,81582440000
7/1/2012,1362.329956,1391.73999,1325.410034,1379.319946,1379.319946,73103810000
8/1/2012,1379.319946,1426.680054,1354.650024,1406.579956,1406.579956,70283810000
9/1/2012,1406.540039,1474.51001,1396.560059,1440.670044,1440.670044,69784280000
10/1/2012,1440.900024,1470.959961,1403.280029,1412.160034,1412.160034,71752320000
11/1/2012,1412.199951,1434.27002,1343.349976,1416.180054,1416.180054,71489310000
12/1/2012,1416.339966,1448,1398.109985,1426.189941,1426.189941,66388180000
1/1/2013,1426.189941,1509.939941,1426.189941,1498.109985,1498.109985,75848510000
2/1/2013,1498.109985,1530.939941,1485.01001,1514.680054,1514.680054,69273480000
3/1/2013,1514.680054,1570.280029,1501.47998,1569.189941,1569.189941,68527110000
4/1/2013,1569.180054,1597.569946,1536.030029,1597.569946,1597.569946,77098000000
5/1/2013,1597.550049,1687.180054,1581.280029,1630.73999,1630.73999,76447250000
6/1/2013,1631.709961,1654.189941,1560.329956,1606.280029,1606.280029,74946790000
7/1/2013,1609.780029,1698.780029,1604.569946,1685.72998,1685.72998,68106820000
8/1/2013,1689.420044,1709.670044,1627.469971,1632.969971,1632.969971,64802810000
9/1/2013,1635.949951,1729.859985,1633.410034,1681.550049,1681.550049,66174410000
10/1/2013,1682.410034,1775.219971,1646.469971,1756.540039,1756.540039,76647400000
11/1/2013,1758.699951,1813.550049,1746.199951,1805.810059,1805.810059,63628190000
12/1/2013,1806.550049,1849.439941,1767.98999,1848.359985,1848.359985,64958820000
1/1/2014,1845.859985,1850.839966,1770.449951,1782.589966,1782.589966,75871910000
2/1/2014,1782.680054,1867.920044,1737.920044,1859.449951,1859.449951,69725590000
3/1/2014,1857.680054,1883.969971,1834.439941,1872.339966,1872.339966,71885030000
4/1/2014,1873.959961,1897.280029,1814.359985,1883.949951,1883.949951,71595810000
5/1/2014,1884.390015,1924.030029,1859.790039,1923.569946,1923.569946,63623630000
6/1/2014,1923.869995,1968.170044,1915.97998,1960.22998,1960.22998,63283380000
7/1/2014,1962.290039,1991.390015,1930.670044,1930.670044,1930.670044,66524690000
8/1/2014,1929.800049,2005.040039,1904.780029,2003.369995,2003.369995,58131140000
9/1/2014,2004.069946,2019.26001,1964.040039,1972.290039,1972.290039,66706000000
10/1/2014,1971.439941,2018.189941,1820.660034,2018.050049,2018.050049,93714040000
11/1/2014,2018.209961,2075.76001,2001.01001,2067.560059,2067.560059,63600190000
12/1/2014,2065.780029,2093.550049,1972.560059,2058.899902,2058.899902,80743820000
1/1/2015,2058.899902,2072.360107,1988.119995,1994.98999,1994.98999,77330040000
2/1/2015,1996.670044,2119.590088,1980.900024,2104.5,2104.5,68775560000
3/1/2015,2105.22998,2117.52002,2039.689941,2067.889893,2067.889893,76675850000
4/1/2015,2067.629883,2125.919922,2048.379883,2085.51001,2085.51001,72060940000
5/1/2015,2087.379883,2134.719971,2067.929932,2107.389893,2107.389893,65187730000
6/1/2015,2108.639893,2129.870117,2056.320068,2063.110107,2063.110107,73213980000
7/1/2015,2067,2132.820068,2044.02002,2103.840088,2103.840088,77920590000
8/1/2015,2104.48999,2112.659912,1867.01001,1972.180054,1972.180054,84626790000
9/1/2015,1970.089966,2020.859985,1871.910034,1920.030029,1920.030029,79989370000
10/1/2015,1919.650024,2094.320068,1893.699951,2079.360107,2079.360107,85844900000
11/1/2015,2080.76001,2116.47998,2019.390015,2080.409912,2080.409912,75943590000
12/1/2015,2082.929932,2104.27002,1993.26001,2043.939941,2043.939941,83649260000
1/1/2016,2038.199951,2038.199951,1812.290039,1940.23999,1940.23999,92409770000
2/1/2016,1936.939941,1962.959961,1810.099976,1932.22998,1932.22998,93049560000
3/1/2016,1937.089966,2072.209961,1937.089966,2059.73999,2059.73999,92639420000
4/1/2016,2056.620117,2111.050049,2033.800049,2065.300049,2065.300049,81124990000
5/1/2016,2067.169922,2103.47998,2025.910034,2096.949951,2096.949951,78883600000
6/1/2016,2093.939941,2120.550049,1991.680054,2098.860107,2098.860107,86852700000
7/1/2016,2099.340088,2177.090088,2074.02002,2173.600098,2173.600098,69530250000
8/1/2016,2173.149902,2193.810059,2147.580078,2170.949951,2170.949951,75610310000
9/1/2016,2171.330078,2187.870117,2119.120117,2168.27002,2168.27002,77270240000
10/1/2016,2164.330078,2169.600098,2114.719971,2126.149902,2126.149902,73196630000
11/1/2016,2128.679932,2214.100098,2083.790039,2198.810059,2198.810059,88299760000
12/1/2016,2200.169922,2277.530029,2187.439941,2238.830078,2238.830078,75251240000
1/1/2017,2251.570068,2300.98999,2245.129883,2278.870117,2278.870117,70483180000
2/1/2017,2285.590088,2371.540039,2271.649902,2363.639893,2363.639893,69162420000
3/1/2017,2380.129883,2400.97998,2322.25,2362.719971,2362.719971,81547770000
4/1/2017,2362.340088,2398.159912,2328.949951,2384.199951,2384.199951,65265670000
5/1/2017,2388.5,2418.709961,2352.719971,2411.800049,2411.800049,79607170000
6/1/2017,2415.649902,2453.820068,2405.699951,2423.409912,2423.409912,81002490000
7/1/2017,2431.389893,2484.040039,2407.699951,2470.300049,2470.300049,63169400000
8/1/2017,2477.100098,2490.870117,2417.350098,2471.649902,2471.649902,70616030000
9/1/2017,2474.419922,2519.439941,2446.550049,2519.360107,2519.360107,66337980000
10/1/2017,2521.199951,2582.97998,2520.399902,2575.26001,2575.26001,70871570000
11/1/2017,2583.209961,2657.73999,2557.449951,2584.840088,2584.840088,95142800000
12/1/2017,2645.100098,2694.969971,2605.52002,2673.610107,2673.610107,65251190000
1/1/2018,2683.72998,2872.870117,2682.360107,2823.810059,2823.810059,76860120000
2/1/2018,2816.449951,2835.959961,2532.689941,2713.830078,2713.830078,79579410000
3/1/2018,2715.219971,2801.899902,2585.889893,2640.870117,2640.870117,76369800000
4/1/2018,2633.449951,2717.48999,2553.800049,2648.050049,2648.050049,69648590000
5/1/2018,2642.959961,2742.23999,2594.620117,2705.27002,2705.27002,75617280000
6/1/2018,2718.699951,2791.469971,2691.98999,2718.370117,2718.370117,77439710000
7/1/2018,2704.949951,2848.030029,2698.949951,2816.290039,2816.290039,64542170000
8/1/2018,2821.169922,2916.5,2796.340088,2901.52002,2901.52002,69238220000
9/1/2018,2896.959961,2940.909912,2864.120117,2913.97998,2913.97998,62492080000
10/1/2018,2926.290039,2939.860107,2603.540039,2711.73999,2711.73999,91327930000
11/1/2018,2717.580078,2815.149902,2631.090088,2760.169922,2760.169922,80080110000
12/1/2018,2790.5,2800.179932,2346.580078,2506.850098,2506.850098,83522570000
1/1/2019,2476.959961,2708.949951,2443.959961,2704.100098,2704.100098,80401630000
2/1/2019,2702.320068,2813.48999,2681.830078,2784.48999,2784.48999,70183430000
3/1/2019,2798.219971,2860.310059,2722.27002,2834.399902,2834.399902,78596280000
4/1/2019,2848.629883,2949.52002,2848.629883,2945.830078,2945.830078,69604840000
5/1/2019,2952.330078,2954.129883,2750.52002,2752.060059,2752.060059,76860120000
6/1/2019,2751.530029,2964.149902,2728.810059,2941.76001,2941.76001,70881390000
7/1/2019,2971.409912,3027.97998,2952.219971,2980.379883,2980.379883,70349470000
8/1/2019,2980.320068,3013.590088,2822.120117,2926.459961,2926.459961,79599440000
9/1/2019,2909.01001,3021.98999,2891.850098,2976.73999,2976.73999,73992330000
10/1/2019,2983.689941,3050.100098,2855.939941,3037.560059,3037.560059,77564550000
11/1/2019,3050.719971,3154.26001,3050.719971,3140.97998,3140.97998,72179920000
12/1/2019,3143.850098,3247.929932,3070.330078,3230.780029,3230.780029,72054000000
1/1/2020,3244.669922,3337.77002,3214.639893,3225.52002,3225.52002,77104420000
2/1/2020,3235.659912,3393.52002,2855.840088,2954.219971,2954.219971,84292270000
3/1/2020,2974.280029,3136.719971,2191.860107,2584.590088,2584.590088,1.61801E+11
4/1/2020,2498.080078,2522.75,2447.48999,2470.5,2470.5,3666502398
